filename,class,split
Cyst/Cyst- (2098).jpg,Cyst,train
Normal/Normal- (1957).jpg,Normal,train
Stone/Stone- (1038).jpg,Stone,train
Normal/Normal- (1350).jpg,Normal,train
Tumor/Tumor- (1863).jpg,Tumor,train
Cyst/Cyst- (1810).jpg,Cyst,train
Normal/Normal- (1158).jpg,Normal,train
Tumor/Tumor- (1338).jpg,Tumor,train
Normal/Normal- (1856).jpg,Normal,train
Normal/Normal- (3091).jpg,Normal,train
Normal/Normal- (2159).jpg,Normal,train
Normal/Normal- (1818).jpg,Normal,train
Normal/Normal- (3028).jpg,Normal,train
Normal/Normal- (2899).jpg,Normal,train
Normal/Normal- (2377).jpg,Normal,train
Normal/Normal- (150).jpg,Normal,train
Cyst/Cyst- (1499).jpg,Cyst,train
Cyst/Cyst- (2258).jpg,Cyst,train
Cyst/Cyst- (16).jpg,Cyst,train
Tumor/Tumor- (1261).jpg,Tumor,train
Stone/Stone- (31).jpg,Stone,train
Tumor/Tumor- (1809).jpg,Tumor,train
Normal/Normal- (2410).jpg,Normal,train
Cyst/Cyst- (1999).jpg,Cyst,train
Stone/Stone- (311).jpg,Stone,train
Stone/Stone- (373).jpg,Stone,train
Normal/Normal- (2462).jpg,Normal,train
Cyst/Cyst- (1474).jpg,Cyst,train
Tumor/Tumor- (1044).jpg,Tumor,train
Tumor/Tumor- (1804).jpg,Tumor,train
Normal/Normal- (100).jpg,Normal,train
Tumor/Tumor- (1571).jpg,Tumor,train
Cyst/Cyst- (209).jpg,Cyst,train
Cyst/Cyst- (1656).jpg,Cyst,train
Stone/Stone- (1354).jpg,Stone,train
Normal/Normal- (2712).jpg,Normal,train
Tumor/Tumor- (1807).jpg,Tumor,train
Stone/Stone- (1092).jpg,Stone,train
Cyst/Cyst- (1494).jpg,Cyst,train
Cyst/Cyst- (2291).jpg,Cyst,train
Normal/Normal- (1589).jpg,Normal,train
Stone/Stone- (1307).jpg,Stone,train
Stone/Stone- (248).jpg,Stone,train
Stone/Stone- (303).jpg,Stone,train
Normal/Normal- (2482).jpg,Normal,train
Cyst/Cyst- (1357).jpg,Cyst,train
Cyst/Cyst- (1338).jpg,Cyst,train
Cyst/Cyst- (1150).jpg,Cyst,train
Normal/Normal- (2563).jpg,Normal,train
Tumor/Tumor- (1496).jpg,Tumor,train
Normal/Normal- (2637).jpg,Normal,train
Tumor/Tumor- (1874).jpg,Tumor,train
Normal/Normal- (2103).jpg,Normal,train
Normal/Normal- (2888).jpg,Normal,train
Normal/Normal- (1550).jpg,Normal,train
Tumor/Tumor- (1642).jpg,Tumor,train
Tumor/Tumor- (1550).jpg,Tumor,train
Tumor/Tumor- (1894).jpg,Tumor,train
Cyst/Cyst- (2427).jpg,Cyst,train
Normal/Normal- (2090).jpg,Normal,train
Cyst/Cyst- (2093).jpg,Cyst,train
Normal/Normal- (1239).jpg,Normal,train
Normal/Normal- (2153).jpg,Normal,train
Normal/Normal- (3247).jpg,Normal,train
Cyst/Cyst- (2105).jpg,Cyst,train
Stone/Stone- (1136).jpg,Stone,train
Cyst/Cyst- (1492).jpg,Cyst,train
Normal/Normal- (2149).jpg,Normal,train
Cyst/Cyst- (2249).jpg,Cyst,train
Normal/Normal- (2451).jpg,Normal,train
Cyst/Cyst- (1211).jpg,Cyst,train
Stone/Stone- (27).jpg,Stone,train
Normal/Normal- (2201).jpg,Normal,train
Tumor/Tumor- (1281).jpg,Tumor,train
Normal/Normal- (2755).jpg,Normal,train
Tumor/Tumor- (1636).jpg,Tumor,train
Normal/Normal- (1096).jpg,Normal,train
Normal/Normal- (3101).jpg,Normal,train
Normal/Normal- (121).jpg,Normal,train
Normal/Normal- (305).jpg,Normal,train
Normal/Normal- (2020).jpg,Normal,train
Normal/Normal- (2958).jpg,Normal,train
Normal/Normal- (1311).jpg,Normal,train
Normal/Normal- (2819).jpg,Normal,train
Cyst/Cyst- (1975).jpg,Cyst,train
Cyst/Cyst- (2633).jpg,Cyst,train
Cyst/Cyst- (2513).jpg,Cyst,train
Cyst/Cyst- (2398).jpg,Cyst,train
Cyst/Cyst- (1767).jpg,Cyst,train
Cyst/Cyst- (2342).jpg,Cyst,train
Normal/Normal- (1542).jpg,Normal,train
Normal/Normal- (1881).jpg,Normal,train
Normal/Normal- (2756).jpg,Normal,train
Stone/Stone- (1271).jpg,Stone,train
Normal/Normal- (3200).jpg,Normal,train
Normal/Normal- (1500).jpg,Normal,train
Stone/Stone- (189).jpg,Stone,train
Tumor/Tumor- (1645).jpg,Tumor,train
Normal/Normal- (2527).jpg,Normal,train
Cyst/Cyst- (1556).jpg,Cyst,train
Normal/Normal- (3074).jpg,Normal,train
Stone/Stone- (357).jpg,Stone,train
Normal/Normal- (155).jpg,Normal,train
Cyst/Cyst- (2615).jpg,Cyst,train
Normal/Normal- (1169).jpg,Normal,train
Stone/Stone- (208).jpg,Stone,train
Tumor/Tumor- (1186).jpg,Tumor,train
Stone/Stone- (226).jpg,Stone,train
Stone/Stone- (1352).jpg,Stone,train
Normal/Normal- (1135).jpg,Normal,train
Normal/Normal- (1019).jpg,Normal,train
Normal/Normal- (1020).jpg,Normal,train
Normal/Normal- (2971).jpg,Normal,train
Normal/Normal- (274).jpg,Normal,train
Cyst/Cyst- (2409).jpg,Cyst,train
Stone/Stone- (1158).jpg,Stone,train
Tumor/Tumor- (1094).jpg,Tumor,train
Normal/Normal- (1849).jpg,Normal,train
Normal/Normal- (2541).jpg,Normal,train
Stone/Stone- (1065).jpg,Stone,train
Cyst/Cyst- (1489).jpg,Cyst,train
Cyst/Cyst- (2052).jpg,Cyst,train
Stone/Stone- (1237).jpg,Stone,train
Normal/Normal- (3245).jpg,Normal,train
Normal/Normal- (1002).jpg,Normal,train
Tumor/Tumor- (1974).jpg,Tumor,train
Cyst/Cyst- (2414).jpg,Cyst,train
Cyst/Cyst- (1381).jpg,Cyst,train
Tumor/Tumor- (1417).jpg,Tumor,train
Cyst/Cyst- (1086).jpg,Cyst,train
Tumor/Tumor- (1995).jpg,Tumor,train
Cyst/Cyst- (1995).jpg,Cyst,train
Normal/Normal- (1512).jpg,Normal,train
Cyst/Cyst- (1812).jpg,Cyst,train
Stone/Stone- (277).jpg,Stone,train
Tumor/Tumor- (1354).jpg,Tumor,train
Tumor/Tumor- (1391).jpg,Tumor,train
Cyst/Cyst- (2099).jpg,Cyst,train
Cyst/Cyst- (1191).jpg,Cyst,train
Cyst/Cyst- (2552).jpg,Cyst,train
Normal/Normal- (133).jpg,Normal,train
Cyst/Cyst- (1620).jpg,Cyst,train
Cyst/Cyst- (100).jpg,Cyst,train
Stone/Stone- (1025).jpg,Stone,train
Normal/Normal- (139).jpg,Normal,train
Tumor/Tumor- (1686).jpg,Tumor,train
Normal/Normal- (2786).jpg,Normal,train
Normal/Normal- (1007).jpg,Normal,train
Tumor/Tumor- (1964).jpg,Tumor,train
Cyst/Cyst- (2199).jpg,Cyst,train
Tumor/Tumor- (1382).jpg,Tumor,train
Normal/Normal- (260).jpg,Normal,train
Normal/Normal- (1570).jpg,Normal,train
Tumor/Tumor- (1835).jpg,Tumor,train
Tumor/Tumor- (1211).jpg,Tumor,train
Stone/Stone- (1231).jpg,Stone,train
Cyst/Cyst- (1194).jpg,Cyst,train
Normal/Normal- (2310).jpg,Normal,train
Normal/Normal- (1059).jpg,Normal,train
Normal/Normal- (2654).jpg,Normal,train
Cyst/Cyst- (1110).jpg,Cyst,train
Normal/Normal- (2223).jpg,Normal,train
Normal/Normal- (1391).jpg,Normal,train
Stone/Stone- (1330).jpg,Stone,train
Normal/Normal- (2885).jpg,Normal,train
Stone/Stone- (1077).jpg,Stone,train
Normal/Normal- (2309).jpg,Normal,train
Cyst/Cyst- (2170).jpg,Cyst,train
Cyst/Cyst- (1508).jpg,Cyst,train
Tumor/Tumor- (1853).jpg,Tumor,train
Normal/Normal- (2655).jpg,Normal,train
Cyst/Cyst- (1661).jpg,Cyst,train
Cyst/Cyst- (1004).jpg,Cyst,train
Cyst/Cyst- (2651).jpg,Cyst,train
Normal/Normal- (2722).jpg,Normal,train
Cyst/Cyst- (2106).jpg,Cyst,train
Cyst/Cyst- (1121).jpg,Cyst,train
Stone/Stone- (16).jpg,Stone,train
Normal/Normal- (1703).jpg,Normal,train
Normal/Normal- (1257).jpg,Normal,train
Tumor/Tumor- (1012).jpg,Tumor,train
Cyst/Cyst- (2406).jpg,Cyst,train
Normal/Normal- (142).jpg,Normal,train
Normal/Normal- (3089).jpg,Normal,train
Cyst/Cyst- (1464).jpg,Cyst,train
Cyst/Cyst- (2273).jpg,Cyst,train
Normal/Normal- (1296).jpg,Normal,train
Stone/Stone- (1365).jpg,Stone,train
Cyst/Cyst- (2039).jpg,Cyst,train
Normal/Normal- (2283).jpg,Normal,train
Cyst/Cyst- (2284).jpg,Cyst,train
Cyst/Cyst- (1674).jpg,Cyst,train
Normal/Normal- (3005).jpg,Normal,train
Cyst/Cyst- (1902).jpg,Cyst,train
Cyst/Cyst- (2080).jpg,Cyst,train
Cyst/Cyst- (2448).jpg,Cyst,train
Normal/Normal- (1779).jpg,Normal,train
Cyst/Cyst- (1765).jpg,Cyst,train
Stone/Stone- (1367).jpg,Stone,train
Tumor/Tumor- (1538).jpg,Tumor,train
Tumor/Tumor- (1673).jpg,Tumor,train
Stone/Stone- (305).jpg,Stone,train
Cyst/Cyst- (1490).jpg,Cyst,train
Stone/Stone- (1).jpg,Stone,train
Tumor/Tumor- (1277).jpg,Tumor,train
Tumor/Tumor- (1546).jpg,Tumor,train
Normal/Normal- (1967).jpg,Normal,train
Cyst/Cyst- (255).jpg,Cyst,train
Cyst/Cyst- (1607).jpg,Cyst,train
Normal/Normal- (1741).jpg,Normal,train
Cyst/Cyst- (226).jpg,Cyst,train
Cyst/Cyst- (2125).jpg,Cyst,train
Tumor/Tumor- (142).jpg,Tumor,train
Normal/Normal- (1847).jpg,Normal,train
Cyst/Cyst- (1332).jpg,Cyst,train
Stone/Stone- (1320).jpg,Stone,train
Tumor/Tumor- (167).jpg,Tumor,train
Normal/Normal- (1066).jpg,Normal,train
Cyst/Cyst- (2610).jpg,Cyst,train
Tumor/Tumor- (1385).jpg,Tumor,train
Tumor/Tumor- (1701).jpg,Tumor,train
Tumor/Tumor- (1757).jpg,Tumor,train
Normal/Normal- (3118).jpg,Normal,train
Cyst/Cyst- (2285).jpg,Cyst,train
Stone/Stone- (268).jpg,Stone,train
Cyst/Cyst- (1834).jpg,Cyst,train
Normal/Normal- (1262).jpg,Normal,train
Normal/Normal- (2989).jpg,Normal,train
Tumor/Tumor- (1715).jpg,Tumor,train
Normal/Normal- (1833).jpg,Normal,train
Tumor/Tumor- (20).jpg,Tumor,train
Stone/Stone- (1125).jpg,Stone,train
Normal/Normal- (161).jpg,Normal,train
Cyst/Cyst- (1981).jpg,Cyst,train
Stone/Stone- (378).jpg,Stone,train
Normal/Normal- (1569).jpg,Normal,train
Stone/Stone- (1338).jpg,Stone,train
Tumor/Tumor- (1027).jpg,Tumor,train
Tumor/Tumor- (1873).jpg,Tumor,train
Cyst/Cyst- (1032).jpg,Cyst,train
Stone/Stone- (1084).jpg,Stone,train
Normal/Normal- (3071).jpg,Normal,train
Cyst/Cyst- (259).jpg,Cyst,train
Normal/Normal- (265).jpg,Normal,train
Stone/Stone- (115).jpg,Stone,train
Stone/Stone- (1265).jpg,Stone,train
Stone/Stone- (318).jpg,Stone,train
Cyst/Cyst- (1861).jpg,Cyst,train
Normal/Normal- (1286).jpg,Normal,train
Normal/Normal- (1580).jpg,Normal,train
Stone/Stone- (184).jpg,Stone,train
Tumor/Tumor- (2017).jpg,Tumor,train
Normal/Normal- (2627).jpg,Normal,train
Stone/Stone- (1344).jpg,Stone,train
Normal/Normal- (1307).jpg,Normal,train
Stone/Stone- (1035).jpg,Stone,train
Cyst/Cyst- (2430).jpg,Cyst,train
Normal/Normal- (2732).jpg,Normal,train
Tumor/Tumor- (137).jpg,Tumor,train
Normal/Normal- (1572).jpg,Normal,train
Tumor/Tumor- (1634).jpg,Tumor,train
Normal/Normal- (2739).jpg,Normal,train
Cyst/Cyst- (1604).jpg,Cyst,train
Cyst/Cyst- (1125).jpg,Cyst,train
Normal/Normal- (3090).jpg,Normal,train
Normal/Normal- (1965).jpg,Normal,train
Normal/Normal- (2688).jpg,Normal,train
Normal/Normal- (3196).jpg,Normal,train
Tumor/Tumor- (17).jpg,Tumor,train
Cyst/Cyst- (2370).jpg,Cyst,train
Normal/Normal- (188).jpg,Normal,train
Stone/Stone- (1239).jpg,Stone,train
Tumor/Tumor- (1680).jpg,Tumor,train
Tumor/Tumor- (1011).jpg,Tumor,train
Tumor/Tumor- (1536).jpg,Tumor,train
Normal/Normal- (1790).jpg,Normal,train
Tumor/Tumor- (183).jpg,Tumor,train
Normal/Normal- (2932).jpg,Normal,train
Tumor/Tumor- (1658).jpg,Tumor,train
Stone/Stone- (25).jpg,Stone,train
Cyst/Cyst- (1008).jpg,Cyst,train
Tumor/Tumor- (1963).jpg,Tumor,train
Tumor/Tumor- (1194).jpg,Tumor,train
Normal/Normal- (1828).jpg,Normal,train
Tumor/Tumor- (1099).jpg,Tumor,train
Normal/Normal- (2360).jpg,Normal,train
Normal/Normal- (1985).jpg,Normal,train
Cyst/Cyst- (2116).jpg,Cyst,train
Normal/Normal- (3092).jpg,Normal,train
Normal/Normal- (2517).jpg,Normal,train
Cyst/Cyst- (1831).jpg,Cyst,train
Cyst/Cyst- (1174).jpg,Cyst,train
Normal/Normal- (1642).jpg,Normal,train
Stone/Stone- (1362).jpg,Stone,train
Cyst/Cyst- (2218).jpg,Cyst,train
Stone/Stone- (337).jpg,Stone,train
Tumor/Tumor- (140).jpg,Tumor,train
Tumor/Tumor- (1925).jpg,Tumor,train
Stone/Stone- (1060).jpg,Stone,train
Cyst/Cyst- (2150).jpg,Cyst,train
Normal/Normal- (2703).jpg,Normal,train
Stone/Stone- (213).jpg,Stone,train
Tumor/Tumor- (2022).jpg,Tumor,train
Normal/Normal- (2044).jpg,Normal,train
Normal/Normal- (1543).jpg,Normal,train
Tumor/Tumor- (1005).jpg,Tumor,train
Stone/Stone- (1181).jpg,Stone,train
Cyst/Cyst- (1100).jpg,Cyst,train
Cyst/Cyst- (1362).jpg,Cyst,train
Normal/Normal- (1933).jpg,Normal,train
Normal/Normal- (2288).jpg,Normal,train
Normal/Normal- (1224).jpg,Normal,train
Cyst/Cyst- (2376).jpg,Cyst,train
Stone/Stone- (1300).jpg,Stone,train
Cyst/Cyst- (2224).jpg,Cyst,train
Normal/Normal- (1804).jpg,Normal,train
Tumor/Tumor- (1422).jpg,Tumor,train
Normal/Normal- (2457).jpg,Normal,train
Tumor/Tumor- (1341).jpg,Tumor,train
Normal/Normal- (1504).jpg,Normal,train
Stone/Stone- (1249).jpg,Stone,train
Stone/Stone- (1001).jpg,Stone,train
Cyst/Cyst- (1039).jpg,Cyst,train
Normal/Normal- (2461).jpg,Normal,train
Normal/Normal- (164).jpg,Normal,train
Tumor/Tumor- (1445).jpg,Tumor,train
Normal/Normal- (3119).jpg,Normal,train
Normal/Normal- (2049).jpg,Normal,train
Cyst/Cyst- (2432).jpg,Cyst,train
Tumor/Tumor- (1134).jpg,Tumor,train
Stone/Stone- (1229).jpg,Stone,train
Stone/Stone- (352).jpg,Stone,train
Normal/Normal- (1576).jpg,Normal,train
Cyst/Cyst- (2137).jpg,Cyst,train
Normal/Normal- (1808).jpg,Normal,train
Cyst/Cyst- (1653).jpg,Cyst,train
Tumor/Tumor- (1802).jpg,Tumor,train
Stone/Stone- (1119).jpg,Stone,train
Tumor/Tumor- (2008).jpg,Tumor,train
Normal/Normal- (2062).jpg,Normal,train
Cyst/Cyst- (2483).jpg,Cyst,train
Cyst/Cyst- (2588).jpg,Cyst,train
Normal/Normal- (2647).jpg,Normal,train
Cyst/Cyst- (2556).jpg,Cyst,train
Cyst/Cyst- (2353).jpg,Cyst,train
Cyst/Cyst- (1358).jpg,Cyst,train
Tumor/Tumor- (116).jpg,Tumor,train
Tumor/Tumor- (1070).jpg,Tumor,train
Normal/Normal- (1208).jpg,Normal,train
Cyst/Cyst- (2222).jpg,Cyst,train
Normal/Normal- (1968).jpg,Normal,train
Cyst/Cyst- (2007).jpg,Cyst,train
Cyst/Cyst- (2661).jpg,Cyst,train
Normal/Normal- (1164).jpg,Normal,train
Normal/Normal- (1826).jpg,Normal,train
Normal/Normal- (1805).jpg,Normal,train
Normal/Normal- (1530).jpg,Normal,train
Tumor/Tumor- (1979).jpg,Tumor,train
Stone/Stone- (1277).jpg,Stone,train
Normal/Normal- (2231).jpg,Normal,train
Stone/Stone- (344).jpg,Stone,train
Normal/Normal- (2930).jpg,Normal,train
Normal/Normal- (247).jpg,Normal,train
Tumor/Tumor- (2021).jpg,Tumor,train
Cyst/Cyst- (1617).jpg,Cyst,train
Stone/Stone- (105).jpg,Stone,train
Cyst/Cyst- (1878).jpg,Cyst,train
Normal/Normal- (1107).jpg,Normal,train
Cyst/Cyst- (2203).jpg,Cyst,train
Tumor/Tumor- (1771).jpg,Tumor,train
Normal/Normal- (3095).jpg,Normal,train
Cyst/Cyst- (1989).jpg,Cyst,train
Normal/Normal- (3064).jpg,Normal,train
Normal/Normal- (1537).jpg,Normal,train
Normal/Normal- (1839).jpg,Normal,train
Stone/Stone- (1243).jpg,Stone,train
Cyst/Cyst- (1082).jpg,Cyst,train
Cyst/Cyst- (1825).jpg,Cyst,train
Normal/Normal- (2470).jpg,Normal,train
Normal/Normal- (3232).jpg,Normal,train
Cyst/Cyst- (1572).jpg,Cyst,train
Normal/Normal- (2401).jpg,Normal,train
Stone/Stone- (307).jpg,Stone,train
Normal/Normal- (2752).jpg,Normal,train
Tumor/Tumor- (1756).jpg,Tumor,train
Tumor/Tumor- (1206).jpg,Tumor,train
Normal/Normal- (2856).jpg,Normal,train
Cyst/Cyst- (1622).jpg,Cyst,train
Normal/Normal- (2667).jpg,Normal,train
Tumor/Tumor- (1137).jpg,Tumor,train
Normal/Normal- (1360).jpg,Normal,train
Tumor/Tumor- (1870).jpg,Tumor,train
Normal/Normal- (3016).jpg,Normal,train
Normal/Normal- (1653).jpg,Normal,train
Normal/Normal- (1710).jpg,Normal,train
Cyst/Cyst- (1156).jpg,Cyst,train
Tumor/Tumor- (1451).jpg,Tumor,train
Cyst/Cyst- (2173).jpg,Cyst,train
Normal/Normal- (2905).jpg,Normal,train
Normal/Normal- (2834).jpg,Normal,train
Tumor/Tumor- (1871).jpg,Tumor,train
Tumor/Tumor- (1514).jpg,Tumor,train
Cyst/Cyst- (2145).jpg,Cyst,train
Cyst/Cyst- (197).jpg,Cyst,train
Cyst/Cyst- (1516).jpg,Cyst,train
Cyst/Cyst- (2057).jpg,Cyst,train
Cyst/Cyst- (2316).jpg,Cyst,train
Normal/Normal- (1834).jpg,Normal,train
Cyst/Cyst- (1319).jpg,Cyst,train
Normal/Normal- (3106).jpg,Normal,train
Normal/Normal- (1894).jpg,Normal,train
Normal/Normal- (2063).jpg,Normal,train
Normal/Normal- (2525).jpg,Normal,train
Normal/Normal- (2277).jpg,Normal,train
Stone/Stone- (3).jpg,Stone,train
Cyst/Cyst- (2452).jpg,Cyst,train
Normal/Normal- (2200).jpg,Normal,train
Cyst/Cyst- (2197).jpg,Cyst,train
Tumor/Tumor- (1902).jpg,Tumor,train
Normal/Normal- (1221).jpg,Normal,train
Normal/Normal- (1241).jpg,Normal,train
Normal/Normal- (2018).jpg,Normal,train
Normal/Normal- (2760).jpg,Normal,train
Stone/Stone- (1224).jpg,Stone,train
Normal/Normal- (1936).jpg,Normal,train
Cyst/Cyst- (121).jpg,Cyst,train
Normal/Normal- (2378).jpg,Normal,train
Cyst/Cyst- (1619).jpg,Cyst,train
Stone/Stone- (1075).jpg,Stone,train
Stone/Stone- (150).jpg,Stone,train
Cyst/Cyst- (1942).jpg,Cyst,train
Normal/Normal- (2475).jpg,Normal,train
Cyst/Cyst- (2333).jpg,Cyst,train
Cyst/Cyst- (1553).jpg,Cyst,train
Tumor/Tumor- (1318).jpg,Tumor,train
Cyst/Cyst- (2288).jpg,Cyst,train
Tumor/Tumor- (1401).jpg,Tumor,train
Cyst/Cyst- (2300).jpg,Cyst,train
Normal/Normal- (1137).jpg,Normal,train
Cyst/Cyst- (1847).jpg,Cyst,train
Cyst/Cyst- (1236).jpg,Cyst,train
Cyst/Cyst- (1469).jpg,Cyst,train
Cyst/Cyst- (1770).jpg,Cyst,train
Stone/Stone- (195).jpg,Stone,train
Cyst/Cyst- (219).jpg,Cyst,train
Cyst/Cyst- (1813).jpg,Cyst,train
Stone/Stone- (292).jpg,Stone,train
Cyst/Cyst- (2343).jpg,Cyst,train
Cyst/Cyst- (1960).jpg,Cyst,train
Cyst/Cyst- (1075).jpg,Cyst,train
Cyst/Cyst- (1072).jpg,Cyst,train
Cyst/Cyst- (2387).jpg,Cyst,train
Normal/Normal- (2225).jpg,Normal,train
Normal/Normal- (1656).jpg,Normal,train
Tumor/Tumor- (1006).jpg,Tumor,train
Normal/Normal- (2724).jpg,Normal,train
Tumor/Tumor- (1164).jpg,Tumor,train
Normal/Normal- (2078).jpg,Normal,train
Tumor/Tumor- (1103).jpg,Tumor,train
Cyst/Cyst- (1778).jpg,Cyst,train
Tumor/Tumor- (1959).jpg,Tumor,train
Normal/Normal- (3076).jpg,Normal,train
Cyst/Cyst- (171).jpg,Cyst,train
Cyst/Cyst- (1471).jpg,Cyst,train
Stone/Stone- (1178).jpg,Stone,train
Cyst/Cyst- (2647).jpg,Cyst,train
Cyst/Cyst- (178).jpg,Cyst,train
Cyst/Cyst- (2190).jpg,Cyst,train
Normal/Normal- (1784).jpg,Normal,train
Tumor/Tumor- (1059).jpg,Tumor,train
Normal/Normal- (2700).jpg,Normal,train
Cyst/Cyst- (2607).jpg,Cyst,train
Tumor/Tumor- (1284).jpg,Tumor,train
Normal/Normal- (1192).jpg,Normal,train
Tumor/Tumor- (1518).jpg,Tumor,train
Normal/Normal- (3117).jpg,Normal,train
Cyst/Cyst- (1721).jpg,Cyst,train
Normal/Normal- (1372).jpg,Normal,train
Tumor/Tumor- (1336).jpg,Tumor,train
Cyst/Cyst- (1930).jpg,Cyst,train
Normal/Normal- (1449).jpg,Normal,train
Cyst/Cyst- (1020).jpg,Cyst,train
Normal/Normal- (1544).jpg,Normal,train
Normal/Normal- (2839).jpg,Normal,train
Normal/Normal- (1481).jpg,Normal,train
Cyst/Cyst- (160).jpg,Cyst,train
Cyst/Cyst- (2130).jpg,Cyst,train
Stone/Stone- (1371).jpg,Stone,train
Normal/Normal- (1183).jpg,Normal,train
Normal/Normal- (2313).jpg,Normal,train
Stone/Stone- (147).jpg,Stone,train
Normal/Normal- (1799).jpg,Normal,train
Cyst/Cyst- (2657).jpg,Cyst,train
Normal/Normal- (2023).jpg,Normal,train
Normal/Normal- (2091).jpg,Normal,train
Normal/Normal- (1567).jpg,Normal,train
Tumor/Tumor- (1582).jpg,Tumor,train
Cyst/Cyst- (1964).jpg,Cyst,train
Normal/Normal- (216).jpg,Normal,train
Normal/Normal- (2809).jpg,Normal,train
Cyst/Cyst- (2081).jpg,Cyst,train
Normal/Normal- (289).jpg,Normal,train
Normal/Normal- (2202).jpg,Normal,train
Cyst/Cyst- (2384).jpg,Cyst,train
Normal/Normal- (1064).jpg,Normal,train
Stone/Stone- (274).jpg,Stone,train
Cyst/Cyst- (1276).jpg,Cyst,train
Cyst/Cyst- (2293).jpg,Cyst,train
Normal/Normal- (2675).jpg,Normal,train
Normal/Normal- (2405).jpg,Normal,train
Normal/Normal- (2928).jpg,Normal,train
Normal/Normal- (248).jpg,Normal,train
Cyst/Cyst- (1246).jpg,Cyst,train
Cyst/Cyst- (1573).jpg,Cyst,train
Tumor/Tumor- (1691).jpg,Tumor,train
Normal/Normal- (1132).jpg,Normal,train
Normal/Normal- (294).jpg,Normal,train
Normal/Normal- (3154).jpg,Normal,train
Normal/Normal- (1697).jpg,Normal,train
Tumor/Tumor- (1648).jpg,Tumor,train
Cyst/Cyst- (1369).jpg,Cyst,train
Normal/Normal- (2013).jpg,Normal,train
Cyst/Cyst- (1267).jpg,Cyst,train
Tumor/Tumor- (1976).jpg,Tumor,train
Cyst/Cyst- (1788).jpg,Cyst,train
Normal/Normal- (1448).jpg,Normal,train
Tumor/Tumor- (1557).jpg,Tumor,train
Normal/Normal- (1974).jpg,Normal,train
Normal/Normal- (2282).jpg,Normal,train
Normal/Normal- (2608).jpg,Normal,train
Cyst/Cyst- (1703).jpg,Cyst,train
Cyst/Cyst- (1761).jpg,Cyst,train
Stone/Stone- (314).jpg,Stone,train
Cyst/Cyst- (12).jpg,Cyst,train
Normal/Normal- (1419).jpg,Normal,train
Normal/Normal- (3134).jpg,Normal,train
Cyst/Cyst- (1003).jpg,Cyst,train
Normal/Normal- (235).jpg,Normal,train
Stone/Stone- (1303).jpg,Stone,train
Cyst/Cyst- (1652).jpg,Cyst,train
Normal/Normal- (2243).jpg,Normal,train
Normal/Normal- (1822).jpg,Normal,train
Cyst/Cyst- (1321).jpg,Cyst,train
Normal/Normal- (1479).jpg,Normal,train
Tumor/Tumor- (1896).jpg,Tumor,train
Cyst/Cyst- (2547).jpg,Cyst,train
Normal/Normal- (169).jpg,Normal,train
Normal/Normal- (1874).jpg,Normal,train
Stone/Stone- (220).jpg,Stone,train
Stone/Stone- (1095).jpg,Stone,train
Normal/Normal- (1032).jpg,Normal,train
Cyst/Cyst- (1584).jpg,Cyst,train
Stone/Stone- (1002).jpg,Stone,train
Tumor/Tumor- (1654).jpg,Tumor,train
Cyst/Cyst- (1943).jpg,Cyst,train
Normal/Normal- (1820).jpg,Normal,train
Cyst/Cyst- (1936).jpg,Cyst,train
Stone/Stone- (1248).jpg,Stone,train
Normal/Normal- (1483).jpg,Normal,train
Cyst/Cyst- (1214).jpg,Cyst,train
Normal/Normal- (2673).jpg,Normal,train
Normal/Normal- (1049).jpg,Normal,train
Stone/Stone- (1196).jpg,Stone,train
Cyst/Cyst- (1955).jpg,Cyst,train
Cyst/Cyst- (1079).jpg,Cyst,train
Stone/Stone- (1189).jpg,Stone,train
Tumor/Tumor- (1019).jpg,Tumor,train
Normal/Normal- (1410).jpg,Normal,train
Normal/Normal- (273).jpg,Normal,train
Normal/Normal- (1959).jpg,Normal,train
Cyst/Cyst- (1883).jpg,Cyst,train
Cyst/Cyst- (2040).jpg,Cyst,train
Normal/Normal- (2841).jpg,Normal,train
Normal/Normal- (2473).jpg,Normal,train
Cyst/Cyst- (2490).jpg,Cyst,train
Cyst/Cyst- (150).jpg,Cyst,train
Tumor/Tumor- (1825).jpg,Tumor,train
Stone/Stone- (279).jpg,Stone,train
Tumor/Tumor- (1328).jpg,Tumor,train
Cyst/Cyst- (2245).jpg,Cyst,train
Normal/Normal- (2865).jpg,Normal,train
Tumor/Tumor- (1516).jpg,Tumor,train
Normal/Normal- (2727).jpg,Normal,train
Normal/Normal- (2351).jpg,Normal,train
Normal/Normal- (1664).jpg,Normal,train
Stone/Stone- (251).jpg,Stone,train
Normal/Normal- (2182).jpg,Normal,train
Stone/Stone- (259).jpg,Stone,train
Cyst/Cyst- (1535).jpg,Cyst,train
Normal/Normal- (1723).jpg,Normal,train
Cyst/Cyst- (2337).jpg,Cyst,train
Cyst/Cyst- (2177).jpg,Cyst,train
Cyst/Cyst- (2185).jpg,Cyst,train
Normal/Normal- (1574).jpg,Normal,train
Tumor/Tumor- (1299).jpg,Tumor,train
Stone/Stone- (1279).jpg,Stone,train
Normal/Normal- (3246).jpg,Normal,train
Tumor/Tumor- (1202).jpg,Tumor,train
Tumor/Tumor- (1235).jpg,Tumor,train
Cyst/Cyst- (2475).jpg,Cyst,train
